DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
-0.098278419,-0.128768009,0.122337369,-0.008849583,-0.178119178,-0.193523709,2
-0.110397696,-0.125681948,0.160870037,-0.008605607,-0.178119178,-0.193523709,2
-0.120536285,-0.135991579,0.184847911,-0.010625813,-0.178119178,-0.193523709,0
-0.093910052,-0.134735306,0.136319984,-0.009716969,-0.178119178,-0.193523709,2
-0.104518942,-0.111494257,0.097250896,0.01182419,-0.178119178,-0.193523709,1
-0.104102907,-0.109609848,0.072164424,-0.011436598,-0.178119178,-0.193523709,2
-0.087045477,-0.093592368,0.002251317,-0.011960157,-0.178119178,-0.193523709,2
-0.060627262,-0.087625072,-0.036406523,-0.012013034,-0.178119178,-0.193523709,3
-0.057715018,-0.062499614,-0.030648966,-0.005496965,-0.178119178,-0.193523709,2
-0.048146216,-0.093592368,0.021580233,-0.00221063,-0.178119178,-0.193523709,2
-0.041905693,-0.093592368,-0.089458236,-0.013200663,-0.178119178,-0.193523709,3
-0.021728001,-0.061243341,-0.120302255,-0.008494089,-0.178119178,-0.193523709,3
-0.015903513,-0.064698091,-0.007618769,-0.001136949,-0.178119178,-0.193523709,3
-0.043153797,-0.080401502,0.044199183,0.006906604,-0.178119178,-0.193523709,1
-0.041073623,-0.103642551,0.030627815,-0.003273637,1.323578925,-0.193523709,2
-0.044817937,-0.095162709,0.05941557,-0.005443343,2.68875902,-0.193523709,2
-0.034417065,-0.113378666,0.063528099,0.010844099,3.780903094,-0.193523709,1
-0.051474495,-0.081971844,0.047077962,-0.000156609,-0.178119178,-0.193523709,2
-0.040241553,-0.081657775,0.063939356,-0.00994809,-0.178119178,-0.193523709,3
-0.026512402,-0.076004547,-0.00885253,-0.009458044,-0.178119178,-0.152930529,3
-0.110759465,-0.090137618,0.104242204,0.015785269,-0.178119178,-0.193523709,0
-0.095782209,-0.109295779,0.170454039,0.004612524,-0.178119178,-0.193523709,1
-0.060419245,-0.11275053,0.186081672,-0.007249859,-0.041601168,-0.193523709,2
-0.043569832,-0.119345963,0.228029538,-0.005781708,8.832069444,-0.193523709,1
-0.098902471,-0.119660031,0.187315432,0.043933854,-0.178119178,-0.193523709,0
-0.077684692,-0.088567276,0.049134227,-0.007352883,-0.178119178,-0.193523709,1
-0.048146216,-0.077574888,-0.06889555,-0.011513307,-0.178119178,-0.193523709,3
-0.080596936,-0.05244943,0.010065139,0.001505426,-0.178119178,-0.193523709,1
-0.057923036,-0.072549797,0.098484657,-0.001253378,-0.178119178,-0.193523709,1
-0.026928437,-0.092336095,0.04461044,-0.008026386,10.87983959,0.050035372,2
-0.057923036,-0.082285912,0.067229381,0.022218174,-0.178119178,-0.193523709,1
-0.063123472,-0.090451686,0.067229381,-0.011778438,-0.178119178,-0.193523709,1
-0.073316326,-0.071607592,0.0980734,-0.004643233,-0.178119178,-0.193523709,1
-0.025680333,-0.089823549,0.035974115,-0.011302791,-0.041601168,-0.193523709,3
-0.000302205,-0.061243341,-0.127293563,-0.012380693,-0.178119178,0.050035372,3
-0.04600931,-0.041799662,-0.071662165,0.039416378,-0.178119178,-0.193523709,3
-0.049394321,-0.038002292,-0.02612518,-0.002923356,-0.178119178,-0.193523709,1
-0.04875218,-0.028675831,-0.0266616,0.007878632,-0.178119178,-0.193523709,3
-0.047938199,-0.036746019,0.045021687,0.002987727,-0.178119178,-0.193523709,1
-0.041905693,-0.043341452,0.058593056,-0.002270707,-0.178119178,0.050035372,1
-0.064163559,-0.061243341,0.095194632,-0.005987756,-0.178119178,-0.193523709,0
-0.062915454,-0.045225861,0.026104029,-0.008539022,-0.178119178,-0.193523709,1
-0.05189053,-0.049936884,0.08738081,-0.004365441,-0.178119178,-0.193523709,1
-0.045025954,-0.044911793,0.099307161,-0.005563,-0.178119178,-0.193523709,1
-0.010287042,-0.037374155,0.069696903,-0.007428103,-0.178119178,0.253001273,3
0.021420759,-0.038226626,0.025692772,-0.00904946,-0.178119178,6.486953957,3
-0.035318474,-0.006281401,-0.009400872,0.001257507,-0.178119178,-0.193523709,2
-0.092075717,-0.030835826,0.036460138,0.059176366,-0.178119178,-0.193523709,0
-0.085381338,-0.044911793,0.03926414,0.008813909,-0.178119178,-0.193523709,0
-0.046274059,-0.034547541,0.005130096,-0.001114109,-0.178119178,-0.193523709,2
-0.03316896,0.010050147,-0.066839286,-0.009903405,-0.178119178,-0.193523709,2
-0.00071824,-0.011934629,-0.023657659,-0.007949677,-0.178119178,-0.071744169,2
-0.070612099,-0.015075311,0.088203314,-0.004023104,-0.178119178,-0.193523709,0
-0.038785431,-0.004396991,0.035974115,0.001405133,-0.178119178,-0.193523709,2
-0.004878589,0.015703375,-0.080410654,0.051051681,-0.178119178,-0.193523709,2
0.001985987,-0.01005022,-0.048744131,-0.002745361,-0.178119178,-0.193523709,2
-0.051266478,-0.014447175,0.012121404,-0.003678781,-0.178119178,-0.193523709,1
-0.00799885,-0.04711027,0.0059526,0.015172091,-0.178119178,0.658933076,1
-0.040241553,-0.040828906,0.015822686,0.021594818,-0.178119178,-0.152930529,1
-0.092661948,-0.046168066,0.102597196,0.089876013,-0.178119178,-0.193523709,0
-0.057923036,-0.040200769,0.0980734,-0.009059603,-0.178119178,-0.193523709,1
-0.005710659,-0.048366543,0.041320405,0.016520089,-0.178119178,-0.193523709,3
0.004482196,-0.02952245,0.017467703,-0.004413105,-0.178119178,-0.193523709,3
0.007602458,-0.02952245,0.049545483,0.028989941,-0.178119178,-0.193523709,2
0.022995748,0.007851669,-0.034350249,-0.012277917,-0.178119178,-0.193523709,3
0.030484376,0.012876761,-0.021601394,-0.00438828,-0.178119178,0.050035372,3
0.010722719,0.010364215,0.026515276,-0.00975942,-0.178119178,-0.193523709,2
0.001777969,-0.003454787,0.057359295,-0.005421746,-0.178119178,0.293594454,1
0.017379277,-0.022927017,0.045021687,-0.006239978,-0.178119178,4.799437463,1
-0.029424647,0.005339124,0.038852884,-0.007761006,-0.178119178,-0.193523709,0
-0.002590397,0.032348991,-0.000627461,0.007503149,-0.178119178,-0.193523709,2
0.023411783,0.010050147,-0.017900112,0.03536699,-0.178119178,0.415373995,2
-0.036497239,-0.027323972,-0.028181445,0.000541471,-0.178119178,-0.152930529,0
-0.062707437,-0.028580245,-0.070129311,0.068572429,-0.178119178,-0.193523709,0
-0.057090966,-0.015075311,-0.037640284,0.175889466,-0.178119178,-0.193523709,0
-0.04294578,0.011620488,-0.03147148,0.039846415,-0.178119178,-0.193523709,0
-0.037745344,0.044283584,-0.025713923,0.084063982,-0.178119178,-0.193523709,0
-0.00966299,0.062813609,-0.101795844,-0.00399257,-0.178119178,-0.193523709,1
-0.007374798,0.08574059,-0.139631171,-0.002414195,-0.178119178,-0.193523709,2
0.006978405,0.054019699,-0.088224475,-0.011446776,-0.178119178,-0.193523709,2
0.04878991,0.054019699,-0.136752392,-0.006841736,-0.178119178,0.293594454,2
0.039221108,0.047738334,-0.179111515,0.025185508,-0.178119178,0.374780814,2
-0.00799885,0.061243268,-0.102618348,0.018177407,-0.178119178,-0.193523709,0
0.002818056,0.069094974,-0.128938581,0.00891594,-0.178119178,-0.193523709,2
0.023203765,0.053077494,-0.094804526,-0.003777585,-0.178119178,-0.193523709,2
-0.005918676,0.03611781,-0.091925758,0.005713762,-0.178119178,-0.071744169,2
-0.011535147,0.032663059,-0.103029605,0.015571526,-0.178119178,-0.193523709,1
0.000737882,0.041142902,-0.016666351,0.021633297,-0.178119178,-0.193523709,0
0.020499539,0.037060015,0.014588925,-0.005995203,-0.178119178,-0.193523709,1
0.021331608,0.04679613,0.010887643,-0.006208698,-0.178119178,-0.193523709,1
0.037140934,0.04145697,-0.013787573,-0.008537285,-0.178119178,0.455967175,2
0.051910172,0.067524633,-0.037640284,-0.009115956,-0.178119178,-0.193523709,3
0.052534224,0.04679613,-0.023657659,0.023532907,-0.178119178,1.308423961,2
0.057242983,0.028094794,-0.064035283,-0.005178731,-0.178119178,1.046413434,1
0.041925335,0.038002219,-0.141687435,-0.002580026,-0.178119178,0.740119436,1
0.009474614,0.087310931,-0.163895132,-0.005998431,-0.178119178,-0.193523709,0
0.015091085,0.097361114,-0.115367212,-0.005910302,-0.178119178,-0.193523709,1
0.045045596,0.081971771,-0.091925758,-0.002601624,-0.178119178,-0.193523709,2
0.048165858,0.074748202,-0.105497126,-0.009672781,-0.178119178,-0.193523709,3
0.040469213,0.087939067,-0.156492565,-0.00966012,-0.178119178,-0.152930529,2
0.027364114,0.082285839,-0.130172342,0.000274105,-0.178119178,-0.193523709,1
0.010514702,0.093278227,-0.059436721,-0.009280794,-0.178119178,-0.193523709,0
0.045669649,0.095476705,-0.035172762,-0.001013072,-0.178119178,-0.193523709,2
0.061435181,0.068433778,-0.013787573,-0.011649792,-0.178119178,1.447295366,2
0.071463811,0.049936812,-0.066016782,-0.011789858,-0.178119178,7.072655558,2
0.055862503,0.077574816,-0.113722195,-0.010416041,-0.178119178,-0.193523709,2
0.046293701,0.080715498,-0.091103244,-0.008517425,-0.178119178,-0.152930529,1
0.057110608,0.070351247,-0.017077598,-0.009680725,-0.178119178,-0.112337349,2
0.061597841,0.061916271,-0.00955754,-0.011017587,-0.178119178,-0.054347091,2
0.06207331,0.067300298,0.001722567,-0.011524585,-0.178119178,-0.193523709,2
0.055862503,0.06972311,0.009242625,-0.00929544,-0.178119178,-0.193523709,2
0.05690259,0.05025088,0.0059526,-0.007577053,-0.178119178,-0.193523709,2
0.05856673,0.117461481,-0.042575327,0.003436315,-0.178119178,-0.193523709,2
0.060646904,0.06972311,-0.023657659,0.002657803,-0.178119178,-0.193523709,3
0.05137527,0.10391168,-0.032117734,-0.005668719,-0.178119178,-0.193523709,1
0.063767166,0.065012087,-0.030237719,-0.006672926,-0.178119178,0.415373995,1
0.067927515,0.066896496,-0.047921617,-0.01014669,-0.178119178,-0.193523709,2
0.072087864,0.090451613,-0.085756954,-0.009925747,-0.178119178,-0.071744169,2
0.079160456,0.082285839,-0.110432169,9.61E-05,-0.178119178,0.455967175,2
0.081032613,0.086682795,-0.125237298,-0.00855069,-0.178119178,-0.193523709,2
0.08456891,0.106783161,-0.151557522,-0.012267739,-0.178119178,-0.152930529,2
0.084152875,0.096732978,-0.158137582,-0.010591554,-0.178119178,0.050035372,2
0.077912352,0.054333767,-0.141276188,-0.011968101,-0.178119178,0.415373995,1
0.075832177,0.070037178,-0.128527324,-0.01076955,-0.178119178,-0.193523709,1
0.081032613,0.089823477,-0.119068495,-0.010836081,-0.178119178,-0.193523709,2
0.070177885,0.116148105,-0.095440101,-0.007963285,-0.178119178,-0.193523709,2
0.06751148,0.099245524,-0.125237298,-0.010558537,-0.178119178,-0.152930529,1
0.086607481,0.099496778,-0.139137666,-0.012881562,-0.178119178,-0.096100077,2
0.044243243,0.120602163,-0.078648143,-0.005973003,-0.178119178,-0.193523709,1
0.055862503,0.102386206,-0.082878176,-0.008348863,-0.178119178,-0.193523709,2
0.069175619,0.101129933,-0.082878176,-0.008859761,-0.178119178,-0.193523709,3
0.073543986,0.103014342,-0.098094562,-0.009193658,-0.178119178,-0.193523709,3
0.068759584,0.09987366,-0.122769777,-0.007649294,-0.178119178,-0.031150988,2
0.08540098,0.104898752,-0.144154957,-0.006564937,-0.178119178,-0.193523709,3
0.088313224,0.111180116,-0.13305111,-0.005909557,-0.178119178,-0.193523709,3
0.090809433,0.103642479,-0.135518632,-0.009536243,-0.178119178,-0.193523709,3
0.096425904,0.08574059,-0.158137582,-0.010979073,-0.178119178,1.26783078,2
0.075208125,0.1212303,-0.165951401,-0.007384659,-0.178119178,-0.193523709,0
0.086233049,0.135677438,-0.163895132,-0.008795216,-0.178119178,-0.193523709,1
0.086233049,0.139132188,-0.165540147,-0.008638074,-0.178119178,-0.152930529,2
0.052118189,0.149810508,-0.165540147,-0.00527503,-0.178119178,-0.193523709,1
0.039013091,0.153579327,-0.1597826,-0.005987259,-0.178119178,-0.193523709,0
0.071255794,0.111808253,-0.119890999,-0.008572288,-0.178119178,-0.193523709,1
0.063767166,0.131280483,-0.10631963,-0.008825999,-0.178119178,-0.193523709,1
0.081864683,0.097989251,-0.100150826,-0.006807478,-0.178119178,0.861898977,2
0.089561328,0.069094974,-0.107142134,-0.006603913,-0.178119178,2.932151171,2
0.09268159,0.078202952,-0.11701222,-0.000421243,-0.178119178,0.455967175,3
0.09268159,0.078202952,-0.099739569,-0.012655506,-0.178119178,-0.152930529,2
0.094969782,0.090137545,-0.06889555,-0.009503474,-0.178119178,0.212408094,2
0.09913013,0.095790773,-0.064783021,-0.011968101,-0.178119178,-0.193523709,2
0.099754183,0.087310931,-0.099328322,-0.011445535,-0.178119178,0.171814913,3
0.103498497,0.107411298,-0.119068495,-0.008981652,-0.178119178,-0.071744169,3
0.101418322,0.11589114,-0.103440852,-0.008825751,-0.178119178,-0.152930529,2
0.103498497,0.118717754,-0.105908373,-0.003389074,-0.178119178,-0.152930529,3
0.101834357,0.096104841,-0.099328322,0.006923981,-0.178119178,1.024271699,3
0.089769346,0.101444001,-0.12770482,-0.005221904,-0.178119178,0.374780814,1
0.098714096,0.109609775,-0.100562083,-0.005900372,-0.178119178,-0.193523709,1
0.107866863,0.118717754,-0.084111936,-0.008537533,-0.178119178,-0.193523709,3
0.107866863,0.130652346,-0.082055672,-0.003788756,-0.178119178,-0.193523709,3
0.105786689,0.133164892,-0.062315499,0.000774081,-0.178119178,-0.193523709,2
0.107242811,0.132222688,-0.066428029,5.12E-05,-0.178119178,-0.193523709,3
0.112235229,0.125941323,-0.081644415,-0.00848267,-0.178119178,-0.193523709,3
0.109322985,0.13536337,-0.118657238,-0.000181682,-0.178119178,-0.193523709,3
0.110363072,0.136305574,-0.167185162,0.015070557,-0.178119178,-0.193523709,3
0.121596014,0.13347896,-0.199262942,-0.001545568,-0.178119178,0.050035372,3
0.116811613,0.11589114,-0.173353965,-0.010537436,-0.178119178,-0.071744169,3
0.103706514,0.122800641,-0.160605104,-0.005623573,-0.178119178,0.050035372,2
0.081656666,0.108981639,-0.079999397,-0.006729775,-0.178119178,-0.112337349,1
0.071879846,0.103328411,-0.082055672,-0.009017649,-0.178119178,-0.193523709,1
0.08540098,0.099559592,-0.136752392,-0.00876915,-0.178119178,-0.193523709,2
0.097465991,0.090765681,-0.132228606,-0.005200803,-0.178119178,0.212408094,2
0.056694573,0.108353502,-0.082878176,0.020117482,-0.178119178,-0.193523709,0
0.055862503,0.089823477,-0.011731308,0.02738699,-0.178119178,-0.193523709,0
0.080824596,0.090451613,-0.054501678,-0.004921522,-0.178119178,0.050035372,2
0.090809433,0.097361114,-0.121124759,-0.008925548,-0.178119178,0.699526257,2
0.102666427,0.111494185,-0.123592281,-0.01125612,-0.178119178,-0.193523709,3
0.084776927,0.112750457,-0.100150826,-0.007149566,-0.178119178,-0.193523709,2
0.100378235,0.095790773,-0.112899691,-0.001265294,-0.178119178,0.050035372,2
0.097049956,0.107411298,-0.150323761,-0.011346979,-0.178119178,-0.193523709,2
0.113067299,0.113441407,-0.152462283,-0.009392556,-0.178119178,-0.096100077,2
0.070631741,0.133793029,-0.101384587,0.002088069,-0.178119178,-0.193523709,0
0.08290477,0.11400673,-0.084523193,0.006299632,-0.178119178,-0.193523709,2
0.103082462,0.097989251,-0.061492986,0.010455339,-0.178119178,1.795542124,3
0.097257974,0.091393818,-0.045042849,-0.008758227,-0.178119178,1.876728484,2
0.101418322,0.10521282,-0.024891419,-0.008094158,-0.178119178,-0.193523709,2
0.087481154,0.067210564,-0.043397831,-0.005153139,-0.178119178,4.149946579,1
0.072087864,0.079145157,-0.031882727,-0.007828779,-0.178119178,0.009442192,0
0.083944858,0.084484317,-0.026536437,-0.010291916,-0.178119178,-0.193523709,2
0.087689171,0.08919534,-0.027358941,-0.004897441,-0.178119178,-0.193523709,2
0.078744422,0.079459225,-0.018311359,-0.012046052,-0.178119178,-0.193523709,2
0.07562416,0.0945345,-0.021190137,-0.009736829,-0.178119178,-0.193523709,1
0.066471393,0.092964159,-0.037640284,-0.003976185,-0.178119178,-0.193523709,1
0.073335968,0.092336023,-0.061081739,-0.007284118,-0.178119178,-0.193523709,1
0.08540098,0.099559592,-0.087813219,-0.00814927,-0.178119178,-0.193523709,2
0.089353311,0.097675182,-0.08493444,-0.010489772,-0.178119178,-0.152930529,2
0.088313224,0.085112453,-0.061904242,-0.011090041,-0.178119178,-0.071744169,2
0.08540098,0.081029566,-0.029415206,-0.007183577,-0.178119178,0.050035372,1
0.084776927,0.088881272,-0.015843837,-0.011102701,-0.178119178,-0.193523709,2
0.086025032,0.079145157,-0.027770198,-0.010748448,-0.178119178,0.455967175,2
0.075000108,0.081029566,-0.039696549,-0.011545331,-0.178119178,-0.193523709,2
0.086441067,0.087310931,-0.054090421,-0.010151903,-0.178119178,-0.193523709,2
0.090393398,0.093592296,-0.061904242,-0.012434811,-0.178119178,-0.193523709,3
0.081864683,0.088253136,-0.028592702,-0.011469863,-0.178119178,-0.193523709,2
0.061062939,0.071293451,-0.015843837,-0.010814979,-0.178119178,-0.193523709,2
0.068967602,0.06972311,-0.048744131,-0.006641647,-0.178119178,-0.193523709,3
0.050870085,0.081971771,-0.082466919,-0.00358817,-0.178119178,-0.193523709,2
0.055030434,0.048994607,-0.070540568,-0.008158951,-0.178119178,-0.193523709,2
0.063975183,0.091707886,-0.058614217,-0.010602477,-0.178119178,-0.193523709,2
0.072919933,0.09641891,-0.04751037,-0.010239784,-0.178119178,-0.193523709,3
0.074168038,0.093592296,-0.033527745,-0.009392258,-0.178119178,-0.193523709,3
0.087273136,0.0945345,-0.051622899,-0.003755739,-0.178119178,-0.193523709,3
0.089977363,0.082285839,-0.059436721,0.035026143,-0.178119178,0.577746716,3
0.064391218,0.027009831,-0.038462788,0.009031128,-0.178119178,14.90713935,1
0.054198364,0.019472194,-0.016666351,-0.011222854,-0.178119178,11.74087129,0
0.060384145,0.048994607,-0.029891398,-0.010891244,-0.178119178,0.114129868,1
0.066055358,0.038944424,-0.040107806,-0.009291468,-0.178119178,0.496560355,2
0.057651453,0.015829002,-0.013787573,0.011010625,-0.178119178,7.600366902,0
-0.029216629,0.07160752,-0.003917486,0.027644177,-0.178119178,-0.193523709,1
0.055654486,0.013818966,0.019112711,-0.013479944,-0.178119178,-0.193523709,3
0.0593988,0.038944424,0.012121404,-0.013011745,-0.178119178,-0.152930529,3
0.047541806,0.037060015,-0.028592702,0.014701657,-0.178119178,1.2272376,0
0.002610039,0.03957256,-0.00350623,0.104255157,-0.178119178,-0.193523709,0
0.02528394,0.022926944,0.012943907,-0.01104759,-0.178119178,-0.193523709,0
0.042757405,0.031092718,-0.02077888,-0.011523982,-0.178119178,-0.193523709,2
0.057110608,0.033919332,-0.029003959,-0.012146593,-0.178119178,-0.193523709,3
0.057526643,0.031720855,-0.008030026,-0.012635149,-0.178119178,-0.193523709,3
0.055030434,0.027009831,-0.014610076,-0.012612062,-0.178119178,-0.193523709,3
0.053990346,0.021356603,-0.055324182,-0.012869497,-0.178119178,-0.193523709,3
0.060646904,0.020728467,-0.052445413,-0.01270168,-0.178119178,0.699526257,3
0.02528394,0.01664558,0.01253266,-0.00424504,-0.178119178,0.537153535,0
0.021161412,-0.006509814,0.057994869,-0.011160566,-0.178119178,-0.193523709,1
0.033604637,0.011620488,0.003485078,-0.011503625,-0.178119178,-0.193523709,2
-0.009246955,0.02010033,0.030216558,0.013155804,-0.178119178,-0.193523709,0
-0.009454972,0.018529989,-0.005562504,0.030134871,-0.178119178,-0.193523709,1
0.016547207,-0.003454787,0.018290207,-0.002251095,-0.178119178,-0.193523709,2
-0.023600158,-0.029208381,0.117813573,0.025223242,-0.178119178,-0.193523709,1
0.007602458,-0.039886701,0.104242204,-0.01055953,-0.178119178,2.039101206,1
0.02445187,-0.028580245,0.102597196,-0.013045507,-0.178119178,-0.193523709,1
0.024035835,-0.025753631,0.106709726,-0.013045755,-0.178119178,-0.193523709,2
0.032356533,-0.015389379,0.06064933,-0.013067104,-0.178119178,-0.193523709,2
0.038389038,-0.006281401,0.03926414,-0.013090688,-0.178119178,-0.193523709,3
0.047541806,0.004396919,0.02199149,-0.012702177,-0.178119178,0.212408094,3
0.023203765,-0.023241085,0.068463142,-0.000104228,-0.178119178,3.500455695,2
-0.05105846,-0.032034995,0.147012584,0.035831218,-0.178119178,-0.193523709,0
-0.064371576,-0.067524705,0.223916999,-0.009637033,-0.178119178,-0.193523709,0
-0.024224211,-0.067524705,0.140432523,-0.012325581,-0.178119178,-0.193523709,2
-0.012783251,-0.031092791,0.11411229,-0.009849038,-0.178119178,-0.193523709,2
-0.011743164,-0.014761243,0.107532239,-0.008482918,-0.178119178,-0.193523709,1
-0.010079025,-0.016645652,0.102597196,-0.009248521,-0.178119178,-0.193523709,1
-0.00799885,-0.019472266,0.078333228,-0.006003644,-0.178119178,-0.193523709,1
-0.009801668,-0.054857287,0.094783375,-0.002937589,-0.178119178,-0.193523709,1
-0.007582815,-0.017169099,0.05091633,-0.012708714,-0.178119178,-0.193523709,2
-0.013407304,-0.020100403,0.052424252,-0.007660465,-0.178119178,-0.193523709,1
-0.003214449,-0.018530062,0.033095337,-0.009748249,-0.178119178,-0.193523709,2
0.011762806,-0.02952245,-0.004328743,-0.012923368,-0.178119178,-0.193523709,3
-0.019231792,-0.018215993,0.012121404,0.022088588,-0.178119178,-0.193523709,1
-0.054594757,-0.036431951,0.079978246,0.03318934,-0.178119178,-0.193523709,0
-0.037121292,-0.07726082,0.045021687,-0.013133387,-0.178119178,-0.193523709,1
-0.022768089,-0.068152842,0.004718839,-0.011149869,-0.178119178,-0.193523709,2
-0.020895932,-0.048366543,-0.052445413,0.019701166,-0.178119178,-0.193523709,0
-0.047106129,-0.085740662,0.014794549,0.052161359,-0.178119178,-0.193523709,1
-0.073316326,-0.070665387,0.110411008,0.064072648,-0.178119178,-0.193523709,0
-0.049186303,-0.094220504,0.18361415,0.101437021,-0.178119178,-0.193523709,0
-0.042529745,-0.096418982,0.144133806,0.127032602,-0.178119178,-0.193523709,1
-0.029216629,-0.101758142,0.065173116,0.152628182,-0.178119178,-0.193523709,2
-0.024224211,-0.081343707,0.061471834,0.017068474,-0.178119178,-0.193523709,3
-0.009246955,-0.067524705,0.031039072,-0.011468374,-0.178119178,-0.193523709,3
-0.00883092,-0.057160454,-0.021601394,-0.01046023,-0.178119178,-0.193523709,3
-0.012783251,-0.054961976,-0.054501678,-0.010547366,-0.178119178,-0.193523709,3
-0.049186303,-0.05244943,-0.019956376,0.026830413,-0.178119178,-0.193523709,2
-0.058717284,-0.084284528,0.046330224,-0.012068349,-0.178119178,-0.193523709,1
-0.044401902,-0.07726082,0.034740354,-0.012557447,-0.178119178,-0.193523709,3
-0.072484256,-0.074120138,0.078333228,0.012771761,-0.178119178,-0.193523709,1
-0.067699855,-0.099245596,0.091904596,-0.011578845,-0.178119178,-0.193523709,1
-0.061251315,-0.101130005,0.006775104,-0.01199094,-0.178119178,-0.193523709,2
-0.108055238,-0.083856253,0.063939356,0.032711707,-0.178119178,-0.193523709,0
-0.070196064,-0.106469165,0.052424252,-0.013034584,-0.178119178,-0.193523709,3
-0.031296803,-0.097989323,0.029394054,-0.011892385,-0.178119178,-0.193523709,3
-0.018815757,-0.097675255,0.019112711,-0.011646617,-0.178119178,-0.193523709,3
-0.014031356,-0.089195413,-0.030648966,-0.012326326,-0.178119178,-0.193523709,3
-0.072276239,-0.076004547,0.026926533,0.025551677,-0.178119178,-0.193523709,2
-0.072276239,-0.108667643,0.056125534,-0.012545283,-0.178119178,-0.193523709,1
-0.055634844,-0.09673305,-0.043809088,-0.010768805,-0.178119178,-0.193523709,3
-0.056258896,-0.061871477,0.038852884,0.005427033,-0.178119178,-0.193523709,2
-0.097862384,-0.080401502,0.144956309,0.07756951,-0.178119178,-0.193523709,0
-0.089125651,-0.074748274,0.006363857,-0.007684545,-0.178119178,-0.193523709,1
-0.068531925,-0.074120138,-0.010497547,-0.009402436,-0.178119178,-0.193523709,1
-0.048978286,-0.092650163,-0.056557943,-0.012233729,-0.178119178,-0.193523709,3
-0.071444169,-0.08793914,-0.066428029,0.02925259,-0.178119178,-0.193523709,2
-0.087669529,-0.114634939,0.043787927,0.008009827,-0.178119178,-0.193523709,1
-0.06083528,-0.109609848,0.013766421,-0.008817807,-0.178119178,-0.193523709,2
