2010/1/4,26,-18,-11,1024,39.78,0,0
2010/1/4,28,-19,-11,1025,48.72,0,0
2010/1/4,26,-20,-12,1026,55.87,0,0
2010/1/4,20,-21,-12,1027,64.81,0,0
2010/1/4,29,-21,-13,1027,73.75,0,0
2010/1/4,26,-22,-13,1028,80.9,0,0
2010/1/4,27,-22,-13,1029,90.73,0,0
2010/1/4,27,-22,-12,1030,100.56,0,0
2010/1/4,25,-23,-12,1031,108.61,0,0
2010/1/4,29,-21,-11,1030,117.55,0,0
2010/1/4,32,-20,-10,1030,127.38,0,0
2010/1/4,28,-21,-10,1030,136.32,0,0
2010/1/4,29,-21,-9,1030,145.26,0,0
2010/1/4,30,-21,-9,1031,152.41,0,0
2010/1/4,30,-20,-11,1032,159.56,0,0
2010/1/4,28,-23,-11,1032,165.37,0,0
2010/1/4,26,-21,-12,1033,171.18,0,0
2010/1/4,31,-24,-12,1034,180.12,0,0
2010/1/4,33,-24,-13,1034,187.27,0,0
2010/1/4,29,-24,-13,1035,195.32,0,0
2010/1/4,31,-26,-15,1035,198.45,0,0
2010/1/5,30,-26,-17,1035,201.58,0,0
2010/1/5,34,-26,-18,1035,205.6,0,0
2010/1/5,27,-26,-19,1035,208.73,0,0
2010/1/5,25,-27,-18,1035,213.65,0,0
2010/1/5,28,-27,-19,1035,218.57,0,0
2010/1/5,28,-27,-16,1034,4.92,0,0
2010/1/5,27,-26,-16,1035,8.05,0,0
2010/1/5,27,-27,-16,1034,13.86,0,0
2010/1/5,27,-26,-16,1035,18.78,0,0
2010/1/5,29,-26,-15,1035,24.59,0,0
2010/1/5,36,-25,-14,1035,29.51,0,0
2010/1/5,30,-25,-13,1035,34.43,0,0
2010/1/5,27,-25,-12,1034,39.35,0,0
2010/1/5,39,-24,-11,1032,41.14,0,0
2010/1/5,41,-22,-11,1032,0.89,0,0
2010/1/5,33,-23,-11,1031,1.79,0,0
2010/1/5,50,-24,-11,1031,3.58,0,0
2010/1/5,56,-23,-11,1031,5.37,0,0
2010/1/5,59,-23,-11,1032,7.16,0,0
2010/1/5,60,-22,-13,1033,10.29,0,0
2010/1/5,84,-22,-12,1033,13.42,0,0
2010/1/5,106,-24,-18,1033,16.55,0,0
2010/1/5,66,-22,-13,1034,20.57,0,0
2010/1/5,50,-22,-16,1033,23.7,0,0
2010/1/6,56,-25,-17,1033,26.83,0,0
2010/1/6,77,-25,-14,1033,4.02,0,0
2010/1/6,50,-26,-14,1034,8.04,0,0
2010/1/6,44,-26,-14,1033,13.85,0,0
2010/1/6,27,-26,-14,1033,17.87,0,0
2010/1/6,28,-26,-14,1033,23.68,0,0
2010/1/6,21,-26,-14,1033,28.6,0,0
2010/1/6,25,-26,-15,1034,33.52,0,0
2010/1/6,20,-26,-14,1034,39.33,0,0
2010/1/6,29,-25,-13,1035,44.25,0,0
2010/1/6,34,-25,-12,1035,50.06,0,0
2010/1/6,42,-24,-11,1035,54.98,0,0
2010/1/6,28,-24,-10,1034,59,0,0
2010/1/6,36,-22,-10,1033,4.02,0,0
2010/1/6,48,-22,-9,1033,5.81,0,0
2010/1/6,49,-22,-8,1033,0.89,0,0
2010/1/6,52,-22,-8,1033,1.79,0,0
2010/1/6,56,-21,-9,1033,3.58,0,0
2010/1/6,96,-22,-9,1033,5.37,0,0
2010/1/6,75,-22,-14,1034,0.89,0,0
2010/1/6,105,-22,-12,1035,1.79,0,0
2010/1/6,132,-21,-14,1034,3.58,0,0
2010/1/6,93,-22,-16,1035,5.37,0,0
2010/1/6,131,-21,-16,1035,7.16,0,0
2010/1/7,127,-21,-16,1035,8.95,0,0
2010/1/7,130,-21,-16,1035,0.45,0,0
2010/1/7,43,-22,-18,1036,1.34,0,0
2010/1/7,37,-23,-15,1036,4.02,0,0
2010/1/7,30,-24,-16,1035,7.15,0,0
2010/1/7,28,-25,-15,1035,10.28,0,0
2010/1/7,24,-24,-15,1035,14.3,0,0
2010/1/7,23,-25,-13,1036,4.92,0,0
2010/1/7,24,-24,-14,1036,4.02,0,0
2010/1/7,27,-23,-12,1036,8.94,0,0
2010/1/7,40,-22,-11,1036,12.96,0,0
2010/1/7,42,-20,-10,1036,16.09,0,0
2010/1/7,42,-21,-9,1035,19.22,0,0
2010/1/7,55,-21,-8,1034,21.01,0,0
2010/1/7,52,-20,-7,1033,22.8,0,0
2010/1/7,51,-20,-7,1032,24.59,0,0
2010/1/7,57,-18,-8,1032,26.38,0,0
2010/1/7,50,-19,-9,1032,28.17,0,0
2010/1/7,54,-19,-11,1032,0.89,0,0
2010/1/7,67,-18,-11,1033,1.79,0,0
2010/1/7,106,-19,-15,1032,1.79,0,0
2010/1/7,159,-19,-14,1032,0.45,0,0
2010/1/7,198,-21,-14,1032,1.34,0,0
2010/1/7,190,-21,-16,1032,2.23,0,0
2010/1/8,210,-21,-17,1031,1.79,0,0
2010/1/8,195,-19,-16,1031,3.58,0,0
2010/1/8,275,-20,-16,1031,0.89,0,0
2010/1/8,164,-19,-15,1030,0.89,0,0
2010/1/8,110,-18,-15,1030,0.45,0,0
2010/1/8,100,-18,-15,1029,1.34,0,0
2010/1/8,81,-18,-15,1029,1.79,0,0
2010/1/8,71,-16,-13,1029,0.89,0,0
2010/1/8,66,-16,-12,1029,0.89,0,0
2010/1/8,92,-16,-12,1030,1.78,0,0
2010/1/8,135,-17,-10,1030,0.89,0,0
2010/1/8,155,-16,-10,1029,0.89,0,0
2010/1/8,198,-16,-9,1028,3.13,0,0
2010/1/8,250,-15,-8,1026,4.92,0,0
2010/1/8,200,-16,-8,1026,0.89,0,0
2010/1/8,231,-16,-8,1025,1.78,0,0
2010/1/8,250,-16,-8,1025,2.67,0,0
2010/1/8,212,-17,-8,1025,0.89,0,0
2010/1/8,219,-17,-9,1026,0.45,0,0
2010/1/8,227,-17,-11,1026,1.34,0,0
2010/1/8,226,-17,-12,1026,1.79,0,0
2010/1/8,225,-18,-14,1027,1.79,0,0
2010/1/8,168,-16,-9,1027,4.92,0,0
2010/1/8,169,-16,-11,1027,6.71,0,0
2010/1/9,165,-17,-13,1027,0.89,0,0
2010/1/9,159,-17,-13,1027,3.13,0,0
2010/1/9,167,-17,-14,1027,4.92,0,0
2010/1/9,196,-17,-15,1027,8.05,0,0
2010/1/9,169,-17,-13,1027,9.84,0,0
2010/1/9,155,-19,-16,1027,13.86,0,0
2010/1/9,119,-18,-15,1027,17.88,0,0
2010/1/9,106,-19,-15,1027,21.9,0,0
2010/1/9,93,-18,-14,1028,25.92,0,0
2010/1/9,84,-18,-9,1029,5.81,0,0
2010/1/9,73,-17,-7,1029,11.62,0,0
2010/1/9,66,-17,-6,1030,17.43,0,0
2010/1/9,40,-16,-6,1029,23.24,0,0
2010/1/9,49,-16,-5,1029,28.16,0,0
2010/1/9,50,-15,-4,1029,33.08,0,0
2010/1/9,49,-14,-4,1028,37.1,0,0
2010/1/9,41,-15,-4,1029,38.89,0,0
2010/1/9,37,-15,-4,1030,1.79,0,0
2010/1/9,45,-15,-7,1030,3.13,0,0
2010/1/9,44,-15,-6,1031,3.13,0,0
2010/1/9,54,-15,-7,1032,4.92,0,0
2010/1/9,50,-15,-6,1032,3.13,0,0
2010/1/9,47,-15,-8,1033,0.45,0,0
2010/1/9,66,-15,-8,1033,0.9,0,0
2010/1/10,75,-15,-11,1033,0.89,0,0
2010/1/10,82,-17,-13,1033,1.78,0,0
2010/1/10,66,-17,-12,1033,4.91,0,0
2010/1/10,83,-17,-13,1033,8.04,0,0
2010/1/10,62,-19,-14,1032,9.83,0,0
2010/1/10,40,-18,-13,1032,12.96,0,0
2010/1/10,23,-19,-13,1032,16.09,0,0
2010/1/10,25,-19,-14,1033,19.22,0,0
2010/1/10,27,-19,-14,1034,22.35,0,0
2010/1/10,35,-17,-12,1033,24.14,0,0
2010/1/10,50,-16,-7,1033,4.02,0,0
2010/1/10,70,-15,-7,1033,3.13,0,0
2010/1/10,75,-15,-7,1032,6.26,0,0
2010/1/10,58,-14,-6,1031,9.39,0,0
2010/1/10,70,-14,-6,1031,12.52,0,0
2010/1/10,68,-13,-5,1030,14.31,0,0
2010/1/10,71,-14,-5,1031,16.1,0,0
2010/1/10,88,-14,-6,1031,19.23,0,0
2010/1/10,84,-13,-7,1032,23.25,0,0
2010/1/10,83,-15,-6,1032,27.27,0,0
2010/1/10,66,-15,-6,1033,30.4,0,0
2010/1/10,27,-15,-4,1034,35.32,0,0
2010/1/10,24,-16,-4,1034,44.26,0,0
2010/1/10,22,-17,-5,1035,52.31,0,0
2010/1/11,23,-17,-6,1035,60.36,0,0
2010/1/11,27,-17,-8,1035,0.89,0,0
2010/1/11,23,-19,-11,1036,4.02,0,0
2010/1/11,17,-20,-11,1036,8.94,0,0
2010/1/11,17,-21,-11,1035,4.02,0,0
2010/1/11,16,-22,-12,1035,3.13,0,0
2010/1/11,16,-22,-12,1035,4.92,0,0
2010/1/11,20,-22,-13,1036,5.81,0,0
2010/1/11,20,-22,-9,1036,13.86,0,0
2010/1/11,18,-22,-10,1036,21.91,0,0
2010/1/11,25,-22,-9,1036,29.06,0,0
2010/1/11,26,-21,-9,1036,33.08,0,0
2010/1/11,27,-20,-6,1035,42.02,0,0
2010/1/11,28,-19,-5,1034,50.96,0,0
2010/1/11,15,-19,-5,1033,59.01,0,0
2010/1/11,24,-20,-5,1033,66.16,0,0
2010/1/11,13,-20,-5,1032,71.97,0,0
2010/1/11,13,-20,-5,1033,76.89,0,0
2010/1/11,13,-20,-7,1033,81.81,0,0
2010/1/11,17,-22,-7,1033,85.83,0,0
2010/1/11,20,-22,-8,1033,89.85,0,0
2010/1/11,27,-23,-10,1033,91.64,0,0
2010/1/11,20,-23,-13,1033,93.43,0,0
2010/1/11,15,-22,-12,1032,0.89,0,0
2010/1/12,21,-22,-15,1031,1.78,0,0
2010/1/12,21,-22,-14,1031,1.79,0,0
2010/1/12,37,-22,-14,1031,0.89,0,0
2010/1/12,26,-24,-18,1030,1.79,0,0
2010/1/12,15,-24,-13,1030,3.58,0,0
2010/1/12,9,-25,-14,1030,3.13,0,0
2010/1/12,11,-24,-14,1030,7.15,0,0
2010/1/12,11,-25,-12,1030,12.96,0,0
2010/1/12,16,-26,-14,1030,16.98,0,0
2010/1/12,13,-25,-12,1031,21,0,0
2010/1/12,15,-25,-11,1031,26.81,0,0
2010/1/12,21,-24,-11,1030,35.75,0,0
2010/1/12,24,-23,-11,1029,47.82,0,0
2010/1/12,22,-22,-11,1029,63.02,0,0
2010/1/12,22,-23,-11,1029,75.98,0,0
2010/1/12,22,-22,-11,1029,88.05,0,0
2010/1/12,19,-23,-11,1030,101.01,0,0
2010/1/12,23,-24,-11,1030,109.06,0,0
2010/1/12,25,-24,-11,1032,118,0,0
2010/1/12,25,-23,-11,1032,126.05,0,0
2010/1/12,31,-23,-12,1032,134.1,0,0
2010/1/12,25,-24,-12,1033,142.15,0,0
2010/1/12,22,-23,-12,1033,150.2,0,0
2010/1/12,22,-23,-12,1034,160.03,0,0
2010/1/13,15,-24,-12,1034,169.86,0,0
2010/1/13,16,-24,-12,1033,178.8,0,0
2010/1/13,11,-25,-12,1033,189.98,0,0
2010/1/13,11,-24,-13,1033,198.03,0,0
2010/1/13,12,-25,-12,1032,205.18,0,0
2010/1/13,11,-25,-12,1033,215.01,0,0
2010/1/13,12,-25,-12,1032,226.19,0,0
2010/1/13,27,-25,-12,1032,235.13,0,0
2010/1/13,28,-25,-12,1032,243.18,0,0
2010/1/13,34,-23,-11,1033,252.12,0,0
2010/1/13,33,-23,-10,1033,257.93,0,0
2010/1/13,36,-22,-9,1033,263.74,0,0
2010/1/13,26,-21,-8,1031,270.89,0,0
2010/1/13,49,-21,-6,1030,278.94,0,0
2010/1/13,52,-20,-5,1029,286.99,0,0
2010/1/13,47,-22,-5,1028,294.14,0,0
2010/1/13,47,-21,-5,1028,299.06,0,0
2010/1/13,39,-19,-7,1028,1.79,0,0
2010/1/13,59,-19,-8,1028,0.45,0,0
2010/1/13,76,-20,-9,1028,1.34,0,0
2010/1/13,96,-19,-10,1027,1.79,0,0
2010/1/13,95,-19,-13,1027,0.89,0,0
2010/1/13,68,-18,-12,1027,1.78,0,0
2010/1/13,65,-18,-13,1027,0.89,0,0
2010/1/14,75,-18,-14,1026,1.78,0,0
2010/1/14,257,-20,-15,1025,2.67,0,0
2010/1/14,174,-20,-15,1025,0.89,0,0
2010/1/14,164,-20,-16,1025,1.78,0,0
2010/1/14,161,-20,-16,1024,3.57,0,0
2010/1/14,137,-21,-17,1024,6.7,0,0
2010/1/14,92,-19,-14,1023,10.72,0,0
2010/1/14,64,-21,-17,1023,13.85,0,0
2010/1/14,87,-19,-15,1024,15.64,0,0
2010/1/14,87,-19,-14,1024,18.77,0,0
2010/1/14,84,-18,-10,1024,22.79,0,0
2010/1/14,95,-17,-9,1023,24.58,0,0
2010/1/14,79,-16,-6,1023,26.37,0,0
2010/1/14,75,-17,-5,1022,28.16,0,0
2010/1/14,79,-16,-5,1022,29.95,0,0
2010/1/14,86,-15,-4,1022,33.08,0,0
2010/1/14,72,-16,-4,1023,0.89,0,0
2010/1/14,89,-15,-5,1025,1.79,0,0
2010/1/14,94,-14,-3,1026,5.81,0,0
2010/1/14,69,-16,-3,1027,11.62,0,0
2010/1/14,49,-15,-4,1029,20.56,0,0
2010/1/14,33,-16,-5,1031,24.58,0,0
2010/1/14,27,-17,-6,1032,3.13,0,0
2010/1/14,20,-18,-6,1033,8.05,0,0
2010/1/15,36,-19,-7,1034,13.86,0,0
2010/1/15,37,-17,-8,1035,5.81,0,0
2010/1/15,30,-18,-10,1035,11.62,0,0
2010/1/15,18,-19,-10,1036,14.75,0,0
2010/1/15,21,-19,-9,1036,19.67,0,0
2010/1/15,13,-19,-9,1036,7.15,0,0
2010/1/15,23,-20,-9,1037,12.96,0,0
2010/1/15,26,-19,-9,1037,18.77,0,0
2010/1/15,27,-19,-8,1038,22.79,0,0
2010/1/15,30,-19,-8,1039,28.6,0,0
2010/1/15,28,-19,-7,1039,35.75,0,0
2010/1/15,26,-18,-6,1039,41.56,0,0
2010/1/15,26,-18,-5,1039,45.58,0,0
2010/1/15,31,-17,-4,1038,1.79,0,0
2010/1/15,35,-16,-3,1037,0.89,0,0
2010/1/15,36,-17,-3,1037,1.78,0,0
2010/1/15,37,-17,-2,1037,2.23,0,0
2010/1/15,64,-15,-5,1036,0.89,0,0
2010/1/15,83,-15,-6,1036,0.89,0,0
2010/1/15,91,-15,-6,1037,1.78,0,0
2010/1/15,90,-14,-6,1037,1.79,0,0
2010/1/15,102,-14,-8,1036,3.58,0,0
2010/1/15,94,-14,-10,1037,0.89,0,0
2010/1/15,87,-15,-11,1036,1.78,0,0
2010/1/16,141,-15,-11,1036,2.67,0,0
2010/1/16,211,-16,-13,1036,0.89,0,0
2010/1/16,242,-16,-12,1036,0.89,0,0
2010/1/16,271,-16,-13,1035,0.89,0,0
2010/1/16,249,-15,-12,1035,1.78,0,0
2010/1/16,200,-14,-10,1034,1.79,0,0
2010/1/16,147,-15,-10,1034,2.68,0,0
2010/1/16,114,-15,-11,1034,4.47,0,0
2010/1/16,102,-15,-11,1034,6.26,0,0
2010/1/16,108,-14,-9,1034,8.05,0,0
2010/1/16,135,-14,-9,1034,9.84,0,0
2010/1/16,120,-13,-6,1034,0.89,0,0
2010/1/16,148,-13,-5,1033,1.79,0,0
2010/1/16,127,-12,-4,1031,0.89,0,0
2010/1/16,128,-12,-3,1031,1.78,0,0
2010/1/16,140,-12,-3,1030,2.67,0,0
2010/1/16,148,-11,-3,1030,3.56,0,0
2010/1/16,150,-11,-4,1031,0.89,0,0
2010/1/16,154,-12,-7,1031,0.89,0,0
2010/1/16,197,-12,-7,1032,1.78,0,0
2010/1/16,235,-12,-8,1032,2.23,0,0
2010/1/16,261,-12,-9,1032,3.12,0,0
2010/1/16,269,-13,-11,1032,0.89,0,0
2010/1/16,266,-14,-11,1032,2.68,0,0
2010/1/17,263,-15,-12,1032,5.81,0,0
2010/1/17,241,-14,-11,1032,0.45,0,0
2010/1/17,205,-14,-11,1031,1.34,0,0
2010/1/17,160,-14,-12,1031,1.79,0,0
2010/1/17,150,-14,-12,1031,3.58,0,0
2010/1/17,148,-14,-10,1030,6.71,0,0
2010/1/17,208,-14,-11,1030,9.84,0,0
2010/1/17,209,-15,-10,1030,11.63,0,0
2010/1/17,183,-13,-10,1030,14.76,0,0
2010/1/17,161,-13,-8,1030,17.89,0,0
2010/1/17,182,-12,-6,1030,0.45,0,0
2010/1/17,230,-11,-5,1030,1.34,0,0
2010/1/17,170,-11,-4,1029,2.23,0,0
2010/1/17,172,-11,-3,1028,3.12,0,0
2010/1/17,154,-10,-1,1027,4.01,0,0
2010/1/17,166,-11,-1,1027,4.46,0,0
2010/1/17,177,-10,-1,1026,0.89,0,0
2010/1/17,191,-10,-3,1026,1.78,0,0
2010/1/17,212,-10,-5,1027,2.67,0,0
2010/1/17,250,-10,-6,1027,0.89,0,0
2010/1/17,268,-11,-7,1027,0.45,0,0
2010/1/17,317,-10,-7,1027,0.9,0,0
2010/1/17,291,-11,-9,1027,1.35,0,0
2010/1/17,313,-12,-9,1027,0.89,0,0
2010/1/18,282,-12,-10,1028,0.89,0,0
2010/1/18,282,-13,-11,1028,3.13,0,0
2010/1/18,303,-11,-9,1028,4.92,0,0
2010/1/18,349,-13,-10,1028,6.71,0,0
2010/1/18,407,-13,-11,1028,7.6,0,0
2010/1/18,361,-13,-11,1027,1.79,0,0
2010/1/18,234,-14,-11,1028,0.89,0,0
2010/1/18,149,-14,-11,1028,4.02,0,0
2010/1/18,147,-14,-11,1028,5.81,0,0
2010/1/18,184,-11,-6,1028,9.83,0,0
2010/1/18,161,-10,-5,1028,11.62,0,0
2010/1/18,137,-9,-3,1028,13.41,0,0
2010/1/18,146,-8,-1,1027,15.2,0,0
2010/1/18,144,-9,0,1026,16.99,0,0
2010/1/18,154,-9,1,1025,1.79,0,0
2010/1/18,173,-9,1,1025,0.89,0,0
2010/1/18,188,-8,1,1025,0.89,0,0
2010/1/18,203,-7,-1,1025,2.68,0,0
2010/1/18,233,-7,-2,1025,0.89,0,0
2010/1/18,408,-7,-3,1025,0.89,0,0
2010/1/18,435,-5,-2,1026,0.89,0,0
2010/1/18,403,-5,-1,1026,1.79,0,0
2010/1/18,360,-5,-1,1026,3.58,0,0
2010/1/18,402,-6,-1,1026,0.89,0,0
2010/1/19,358,-4,-1,1025,1.79,0,0
2010/1/19,383,-5,-1,1024,4.92,0,0
2010/1/19,332,-5,-1,1024,6.71,0,0
2010/1/19,274,-5,-1,1023,8.5,0,0
2010/1/19,256,-4,-1,1022,10.29,0,0
2010/1/19,302,-4,-1,1021,11.18,0,0
2010/1/19,330,-4,-1,1021,12.07,0,0
2010/1/19,367,-4,-1,1021,13.86,0,0
2010/1/19,297,-4,0,1021,0.89,0,0
2010/1/19,331,-4,0,1021,1.79,0,0
2010/1/19,323,-4,0,1021,0.89,0,0
2010/1/19,339,-5,1,1021,1.79,0,0
2010/1/19,301,-5,1,1020,0.89,0,0
2010/1/19,310,-4,1,1019,1.34,0,0
2010/1/19,305,-4,1,1018,0.89,0,0
2010/1/19,313,-3,2,1018,0.45,0,0
2010/1/19,336,-3,2,1018,1.34,0,0
2010/1/19,357,-2,2,1018,0.89,0,0
2010/1/19,485,-3,1,1018,0.89,0,0
2010/1/19,426,-3,2,1020,1.79,0,0
2010/1/19,403,-3,1,1020,4.92,0,0
2010/1/19,374,-3,0,1021,6.71,0,0
2010/1/19,333,-3,0,1021,8.5,0,0
2010/1/19,343,-3,1,1020,11.63,0,0
2010/1/20,364,-2,0,1021,14.76,0,0
2010/1/20,389,-2,-1,1022,16.55,0,0
2010/1/20,368,-4,-2,1022,19.68,0,0
2010/1/20,267,-2,-1,1023,25.49,0,0
2010/1/20,71,-3,1,1023,28.62,0,0
2010/1/20,81,-3,0,1024,31.75,0,0
2010/1/20,51,-5,2,1026,36.67,0,0
2010/1/20,49,-9,1,1027,41.59,0,0
2010/1/20,44,-10,0,1028,48.74,0,0
2010/1/20,45,-10,0,1030,55.89,0,0
2010/1/20,35,-11,1,1032,63.04,0,0
2010/1/20,29,-13,0,1033,71.09,0,0
2010/1/20,27,-13,0,1033,78.24,0,0
2010/1/20,29,-13,-1,1033,8.05,0,0
2010/1/20,16,-13,-1,1032,7.15,0,0
2010/1/20,23,-15,-1,1032,5.81,0,0
2010/1/20,28,-14,-1,1033,5.81,0,0
2010/1/20,22,-15,-2,1033,12.96,0,0
2010/1/20,11,-16,-3,1034,21.01,0,0
2010/1/20,25,-17,-4,1035,28.16,0,0
2010/1/20,16,-19,-3,1036,37.99,0,0
2010/1/20,20,-18,-4,1037,46.93,0,0
2010/1/20,20,-19,-4,1038,55.87,0,0
2010/1/20,18,-19,-5,1038,65.7,0,0
2010/1/21,18,-20,-6,1038,75.53,0,0
2010/1/21,17,-20,-6,1038,85.36,0,0
2010/1/21,17,-20,-7,1038,95.19,0,0
2010/1/21,17,-22,-8,1038,103.24,0,0
2010/1/21,15,-23,-8,1038,111.29,0,0
2010/1/21,19,-24,-9,1038,118.44,0,0
2010/1/21,16,-24,-9,1038,128.27,0,0
2010/1/21,18,-25,-9,1038,138.1,0,0
2010/1/21,18,-25,-8,1039,147.04,0,0
2010/1/21,18,-25,-8,1039,155.98,0,0
2010/1/21,26,-22,-7,1039,160.9,0,0
2010/1/21,26,-22,-7,1038,3.13,0,0
2010/1/21,25,-22,-5,1037,4.02,0,0
2010/1/21,24,-21,-5,1035,3.13,0,0
2010/1/21,15,-21,-4,1034,1.79,0,0
2010/1/21,17,-20,-3,1034,1.79,0,0
2010/1/21,15,-21,-2,1033,4.92,0,0
2010/1/21,21,-20,-2,1033,10.73,0,0
2010/1/21,40,-20,-2,1034,15.65,0,0
2010/1/21,51,-19,-3,1034,21.46,0,0
2010/1/21,45,-19,-3,1035,25.48,0,0
2010/1/21,61,-17,-8,1035,0.89,0,0
2010/1/21,72,-18,-9,1035,1.79,0,0
2010/1/21,38,-18,-9,1035,3.58,0,0
2010/1/22,35,-18,-6,1036,7.6,0,0
2010/1/22,29,-20,-4,1037,17.43,0,0
2010/1/22,26,-21,-5,1037,27.26,0,0
2010/1/22,18,-21,-6,1037,35.31,0,0
2010/1/22,15,-20,-7,1036,42.46,0,0
2010/1/22,15,-20,-7,1035,48.27,0,0
2010/1/22,22,-20,-7,1035,54.08,0,0
2010/1/22,21,-20,-7,1036,59,0,0
2010/1/22,19,-19,-7,1036,63.92,0,0
2010/1/22,22,-20,-5,1036,67.94,0,0
2010/1/22,25,-19,-4,1036,75.09,0,0
2010/1/22,22,-19,-4,1036,84.03,0,0
2010/1/22,26,-19,-3,1035,95.21,0,0
2010/1/22,32,-18,-3,1034,105.04,0,0
2010/1/22,30,-19,-2,1033,114.87,0,0
2010/1/22,32,-18,-2,1032,124.7,0,0
2010/1/22,30,-18,-2,1032,133.64,0,0
2010/1/22,32,-18,-2,1032,139.45,0,0
2010/1/22,37,-18,-3,1032,144.37,0,0
2010/1/22,49,-17,-5,1033,149.29,0,0
2010/1/22,47,-18,-4,1033,153.31,0,0
2010/1/22,39,-17,-4,1032,159.12,0,0
2010/1/22,35,-17,-4,1032,164.04,0,0
2010/1/22,48,-17,-7,1032,168.06,0,0
2010/1/23,49,-17,-4,1033,172.08,0,0
2010/1/23,24,-17,-8,1033,0.89,0,0
2010/1/23,23,-17,-5,1032,4.92,0,0
2010/1/23,20,-18,-6,1032,8.05,0,0
2010/1/23,19,-18,-5,1031,12.97,0,0
2010/1/23,16,-18,-6,1031,16.1,0,0
2010/1/23,22,-18,-7,1031,20.12,0,0
2010/1/23,24,-18,-7,1031,24.14,0,0
2010/1/23,24,-18,-6,1031,25.93,0,0
2010/1/23,41,-18,-2,1031,30.85,0,0
2010/1/23,23,-17,-1,1031,38.9,0,0
2010/1/23,19,-17,0,1030,46.95,0,0
2010/1/23,15,-19,1,1029,55,0,0
2010/1/23,19,-20,2,1027,63.05,0,0
2010/1/23,17,-19,2,1025,71.1,0,0
2010/1/23,17,-19,3,1024,79.15,0,0
2010/1/23,22,-19,3,1024,86.3,0,0
2010/1/26,88,-15,-1,1025,1.79,0,0
2010/1/26,85,-18,0,1024,3.58,0,0
2010/1/26,90,-19,1,1023,0.89,0,0
2010/1/26,127,-18,2,1021,1.79,0,0
2010/1/26,144,-17,1,1021,4.92,0,0
2010/1/26,203,-14,-1,1021,5.81,0,0
2010/1/26,199,-13,-3,1021,6.7,0,0
2010/1/26,231,-13,-3,1021,0.89,0,0
2010/1/26,274,-11,-5,1020,0.89,0,0
2010/1/26,340,-13,-6,1020,1.79,0,0
2010/1/26,298,-11,-5,1020,0.89,0,0
2010/1/26,268,-11,-4,1019,1.79,0,0
2010/1/27,299,-11,-4,1019,3.58,0,0
2010/1/27,300,-12,-3,1018,5.37,0,0
2010/1/27,240,-11,-4,1017,7.16,0,0
2010/1/27,213,-11,-4,1016,10.29,0,0
2010/1/27,171,-12,-3,1016,12.08,0,0
2010/1/27,153,-11,-4,1016,15.21,0,0
2010/1/27,153,-11,-5,1015,17,0,0
